ProductID,Description,ImageUrl,Model,Price
960862,Model: Apple iPhone 16 Pro Max; Ekran Boyutu: 6.9 İnç; Ekran Teknolojisi: OLED; Piksel Yoğunluğu: 460 PPI; Batarya Kapasitesi: 4685 mAh; Kamera Çözünürlüğü: 48 MP; CPU Üretim Teknolojisi: 3 nm; İşletim Sistemi: iOS; RAM Kapasitesi: 8 GB; Dahili Hafıza: 1 TB; Ekran Yenileme Hızı: 120 Hz; 5G: Var; Suya dayanıklılık: IPX8; Toza dayanıklılık: IP6X; Price: 119999.0 TL,https://resim.epey.com/960862/b_apple-iphone-16-pro-max-1tb-2.png,Apple iPhone 16 Pro Max,119999.0
806028,Model: Apple iPhone 14 Plus; Ekran Boyutu: 6.7 İnç; Ekran Teknolojisi: OLED; Piksel Yoğunluğu: 458 PPI; Batarya Kapasitesi: 4325 mAh; Kamera Çözünürlüğü: 12 MP; CPU Üretim Teknolojisi: 5 nm; İşletim Sistemi: iOS; RAM Kapasitesi: 6 GB; Dahili Hafıza: 128 GB; Ekran Yenileme Hızı: 60 Hz; 5G: Var; Suya dayanıklılık: IPX8; Toza dayanıklılık: IP6X; Price: 49399.0 TL,https://resim.epey.com/806028/b_apple-iphone-14-plus-1.png,Apple iPhone 14 Plus,49399.0
809141,Model: Apple iPhone 14; Ekran Boyutu: 6.1 İnç; Ekran Teknolojisi: OLED; Piksel Yoğunluğu: 460 PPI; Batarya Kapasitesi: 3279 mAh; Kamera Çözünürlüğü: 12 MP; CPU Üretim Teknolojisi: 5 nm; İşletim Sistemi: iOS; RAM Kapasitesi: 6 GB; Dahili Hafıza: 256 GB; Ekran Yenileme Hızı: 60 Hz; 5G: Var; Suya dayanıklılık: IPX8; Toza dayanıklılık: IP6X; Price: 46923.0 TL,https://resim.epey.com/809141/b_apple-iphone-14-256gb-3.png,Apple iPhone 14,46923.0
717137,Model: Apple iPhone 13; Ekran Boyutu: 6.1 İnç; Ekran Teknolojisi: OLED; Piksel Yoğunluğu: 460 PPI; Batarya Kapasitesi: 3227 mAh; Kamera Çözünürlüğü: 12 MP; CPU Üretim Teknolojisi: 5 nm; İşletim Sistemi: iOS; RAM Kapasitesi: 4 GB; Dahili Hafıza: 512 GB; Ekran Yenileme Hızı: 60 Hz; 5G: Var; Suya dayanıklılık: IPX8; Toza dayanıklılık: IP6X; Price: 44999.0 TL,https://resim.epey.com/717137/b_apple-iphone-13-512gb-1.png,Apple iPhone 13,44999.0
717136,Model: Apple iPhone 13; Ekran Boyutu: 6.1 İnç; Ekran Teknolojisi: OLED; Piksel Yoğunluğu: 460 PPI; Batarya Kapasitesi: 3227 mAh; Kamera Çözünürlüğü: 12 MP; CPU Üretim Teknolojisi: 5 nm; İşletim Sistemi: iOS; RAM Kapasitesi: 4 GB; Dahili Hafıza: 256 GB; Ekran Yenileme Hızı: 60 Hz; 5G: Var; Suya dayanıklılık: IPX8; Toza dayanıklılık: IP6X; Price: 48999.0 TL,https://resim.epey.com/717136/b_apple-iphone-13-256gb-1.png,Apple iPhone 13,48999.0
802290,Model: Apple iPhone 14; Ekran Boyutu: 6.1 İnç; Ekran Teknolojisi: OLED; Piksel Yoğunluğu: 460 PPI; Batarya Kapasitesi: 3279 mAh; Kamera Çözünürlüğü: 12 MP; CPU Üretim Teknolojisi: 5 nm; İşletim Sistemi: iOS; RAM Kapasitesi: 6 GB; Dahili Hafıza: 128 GB; Ekran Yenileme Hızı: 60 Hz; 5G: Var; Suya dayanıklılık: IPX8; Toza dayanıklılık: IP6X; Price: 42199.0 TL,https://resim.epey.com/802290/b_apple-iphone-14-3.png,Apple iPhone 14,42199.0
717134,Model: Apple iPhone 13 mini; Ekran Boyutu: 5.4 İnç; Ekran Teknolojisi: OLED; Piksel Yoğunluğu: 476 PPI; Batarya Kapasitesi: 2425 mAh; Kamera Çözünürlüğü: 12 MP; CPU Üretim Teknolojisi: 5 nm; İşletim Sistemi: iOS; RAM Kapasitesi: 4 GB; Dahili Hafıza: 256 GB; Ekran Yenileme Hızı: 60 Hz; 5G: Var; Suya dayanıklılık: IPX8; Toza dayanıklılık: IP6X; Price: 68900.0 TL,https://resim.epey.com/717134/b_apple-iphone-13-mini-256gb-2.png,Apple iPhone 13 mini,68900.0
716503,Model: Apple iPhone 13; Ekran Boyutu: 6.1 İnç; Ekran Teknolojisi: OLED; Piksel Yoğunluğu: 460 PPI; Batarya Kapasitesi: 3227 mAh; Kamera Çözünürlüğü: 12 MP; CPU Üretim Teknolojisi: 5 nm; İşletim Sistemi: iOS; RAM Kapasitesi: 4 GB; Dahili Hafıza: 128 GB; Ekran Yenileme Hızı: 60 Hz; 5G: Var; Suya dayanıklılık: IPX8; Toza dayanıklılık: IP6X; Price: 31829.0 TL,https://resim.epey.com/716503/b_apple-iphone-13-10.png,Apple iPhone 13,31829.0
758822,Model: Apple iPhone SE 3; Ekran Boyutu: 4.7 İnç; Ekran Teknolojisi: IPS LCD; Piksel Yoğunluğu: 326 PPI; Batarya Kapasitesi: 2018 mAh; Kamera Çözünürlüğü: 12 MP; CPU Üretim Teknolojisi: 5 nm; İşletim Sistemi: iOS; RAM Kapasitesi: 4 GB; Dahili Hafıza: 256 GB; Ekran Yenileme Hızı: 60 Hz; 5G: Var; Suya dayanıklılık: IPX7; Toza dayanıklılık: IP6X; Price: 36199.0 TL,https://resim.epey.com/758822/b_apple-iphone-se-2022-256gb-1.png,Apple iPhone SE 3,36199.0
758817,Model: Apple iPhone SE 3; Ekran Boyutu: 4.7 İnç; Ekran Teknolojisi: IPS LCD; Piksel Yoğunluğu: 326 PPI; Batarya Kapasitesi: 2018 mAh; Kamera Çözünürlüğü: 12 MP; CPU Üretim Teknolojisi: 5 nm; İşletim Sistemi: iOS; RAM Kapasitesi: 4 GB; Dahili Hafıza: 128 GB; Ekran Yenileme Hızı: 60 Hz; 5G: Var; Suya dayanıklılık: IPX7; Toza dayanıklılık: IP6X; Price: 38999.0 TL,https://resim.epey.com/758817/b_apple-iphone-se-2022-128gb-1.png,Apple iPhone SE 3,38999.0
758749,Model: Apple iPhone SE 3; Ekran Boyutu: 4.7 İnç; Ekran Teknolojisi: IPS LCD; Piksel Yoğunluğu: 326 PPI; Batarya Kapasitesi: 2018 mAh; Kamera Çözünürlüğü: 12 MP; CPU Üretim Teknolojisi: 5 nm; İşletim Sistemi: iOS; RAM Kapasitesi: 4 GB; Dahili Hafıza: 64 GB; Ekran Yenileme Hızı: 60 Hz; 5G: Var; Suya dayanıklılık: IPX7; Toza dayanıklılık: IP6X; Price: 26224.8 TL,https://resim.epey.com/758749/b_apple-iphone-se-2022-1.png,Apple iPhone SE 3,26224.8
